,time,temperature,humidity,wind_speed,precipation,condition,date
5475,2,31.0,52,9.0,0.0,Fair,2020-04-16
5476,3,30.0,51,8.0,0.0,Fair,2020-04-16
5477,4,29.0,51,7.0,0.0,Fair,2020-04-16
5478,5,29.0,51,6.0,0.0,Fair,2020-04-16
5479,6,32.0,45,9.0,0.0,Fair,2020-04-16
5480,7,34.0,40,10.0,0.0,Fair,2020-04-16
5481,8,36.0,37,10.0,0.0,Fair,2020-04-16
5482,9,38.0,36,9.0,0.0,Fair,2020-04-16
5483,10,40.0,35,15.0,0.0,Partly_Cloudy,2020-04-16
5484,11,42.0,34,14.0,0.0,Partly_Cloudy,2020-04-16
5485,12,44.0,32,13.0,0.0,Mostly_Cloudy,2020-04-16
5486,13,45.0,33,9.0,0.0,Mostly_Cloudy,2020-04-16
5487,14,46.0,30,10.0,0.0,Mostly_Cloudy,2020-04-16
5488,15,45.0,30,9.0,0.0,Cloudy,2020-04-16
5489,16,44.0,31,13.0,0.0,Cloudy,2020-04-16
5490,17,44.0,31,10.0,0.0,Cloudy,2020-04-16
5491,18,43.0,34,12.0,0.0,Cloudy,2020-04-16
5492,19,43.0,35,9.0,0.0,Cloudy,2020-04-16
5493,20,42.0,37,5.0,0.0,Cloudy,2020-04-16
5494,21,42.0,35,3.0,0.0,Cloudy,2020-04-16
5495,22,42.0,38,5.0,0.0,Cloudy,2020-04-16
5496,23,42.0,38,7.0,0.0,Cloudy,2020-04-16
5497,0,40.0,47,5.0,0.0,Snow,2020-04-17
5498,1,35.0,78,6.0,0.0,Snow,2020-04-17
5499,2,34.0,92,0.0,0.0,Snow,2020-04-17
5500,3,33.0,100,3.0,0.0,Snow,2020-04-17
5501,4,33.0,100,7.0,0.1,Snow,2020-04-17
5502,5,33.0,100,7.0,0.0,Snow,2020-04-17
5503,6,34.0,96,10.0,0.0,Snow,2020-04-17
5504,7,34.0,96,9.0,0.0,Snow,2020-04-17
5505,8,34.0,96,10.0,0.0,Snow,2020-04-17
5506,9,35.0,96,10.0,0.0,Snow,2020-04-17
5507,10,35.0,96,12.0,0.0,Snow,2020-04-17
5508,11,36.0,89,13.0,0.0,Cloudy,2020-04-17
5509,12,37.0,82,12.0,0.0,Cloudy,2020-04-17
5510,13,38.0,83,10.0,0.0,Cloudy,2020-04-17
5511,14,39.0,76,9.0,0.0,Cloudy,2020-04-17
5512,15,39.0,76,6.0,0.0,Cloudy,2020-04-17
5513,16,40.0,73,8.0,0.0,Mostly_Cloudy,2020-04-17
5514,17,40.0,73,6.0,0.0,Fair,2020-04-17
5515,18,37.0,82,7.0,0.0,Fair,2020-04-17
5516,19,37.0,82,7.0,0.0,Fair,2020-04-17
5517,20,36.0,82,6.0,0.0,Fair,2020-04-17
5518,21,35.0,85,6.0,0.0,Fair,2020-04-17
5519,22,36.0,86,10.0,0.0,Fair,2020-04-17
5520,23,36.0,82,10.0,0.0,Fair,2020-04-17
5521,0,35.0,85,12.0,0.0,Fair,2020-04-18
5522,1,35.0,85,9.0,0.0,Fair,2020-04-18
5523,2,35.0,85,9.0,0.0,Partly_Cloudy,2020-04-18
5524,3,34.0,89,8.0,0.0,Partly_Cloudy,2020-04-18
5525,4,33.0,92,8.0,0.0,Fair,2020-04-18
5526,5,34.0,89,8.0,0.0,Fair,2020-04-18
5527,6,37.0,79,12.0,0.0,Fair,2020-04-18
5528,7,41.0,70,9.0,0.0,Fair,2020-04-18
5529,8,44.0,63,13.0,0.0,Fair,2020-04-18
5530,9,48.0,56,14.0,0.0,Fair,2020-04-18
5531,10,52.0,45,22.0,0.0,Fair,2020-04-18
5532,11,55.0,40,20.0,0.0,Fair,2020-04-18
5533,12,56.0,40,22.0,0.0,Partly_Cloudy,2020-04-18
5534,13,56.0,36,22.0,0.0,Fair,2020-04-18
5535,14,58.0,35,21.0,0.0,Fair,2020-04-18
5536,15,58.0,36,20.0,0.0,Fair,2020-04-18
5537,16,57.0,36,24.0,0.0,Fair,2020-04-18
5538,17,56.0,39,23.0,0.0,Fair,2020-04-18
5539,18,54.0,43,20.0,0.0,Fair,2020-04-18
5540,19,52.0,47,14.0,0.0,Fair,2020-04-18
5541,20,51.0,50,13.0,0.0,Fair,2020-04-18
5542,21,50.0,52,15.0,0.0,Fair,2020-04-18
5543,22,48.0,56,16.0,0.0,Fair,2020-04-18
5544,23,48.0,56,14.0,0.0,Mostly_Cloudy,2020-04-18
5545,0,48.0,54,13.0,0.0,Partly_Cloudy,2020-04-19
5546,1,48.0,56,13.0,0.0,Mostly_Cloudy,2020-04-19
5547,2,47.0,59,10.0,0.0,Fair,2020-04-19
5548,3,47.0,59,10.0,0.0,Partly_Cloudy,2020-04-19
5549,4,48.0,56,10.0,0.0,Mostly_Cloudy,2020-04-19
5550,5,47.0,61,12.0,0.0,Partly_Cloudy,2020-04-19
5551,6,49.0,61,8.0,0.0,Mostly_Cloudy,2020-04-19
5552,7,53.0,52,8.0,0.0,Partly_Cloudy,2020-04-19
5553,8,58.0,42,7.0,0.0,Partly_Cloudy,2020-04-19
5554,9,59.0,36,13.0,0.0,Mostly_Cloudy,2020-04-19
5555,10,61.0,30,13.0,0.0,Mostly_Cloudy,2020-04-19
5556,11,62.0,26,18.0,0.0,Mostly_Cloudy,2020-04-19
5557,12,56.0,42,5.0,0.0,Mostly_Cloudy,2020-04-19
5558,13,55.0,43,16.0,0.0,Partly_Cloudy,2020-04-19
5559,14,51.0,54,20.0,0.0,Fair,2020-04-19
5560,15,48.0,61,15.0,0.0,Fair,2020-04-19
5561,16,47.0,59,14.0,0.0,Fair,2020-04-19
5562,17,45.0,63,12.0,0.0,Fair,2020-04-19
5563,18,44.0,60,8.0,0.0,Fair,2020-04-19
5564,19,44.0,60,7.0,0.0,Fair,2020-04-19
5565,20,44.0,58,6.0,0.0,Fair,2020-04-19
5566,21,43.0,60,5.0,0.0,Fair,2020-04-19
5567,22,43.0,58,3.0,0.0,Fair,2020-04-19
5568,23,41.0,62,0.0,0.0,Fair,2020-04-19
5569,0,39.0,70,0.0,0.0,Fair,2020-04-20
5570,1,39.0,70,0.0,0.0,Fair,2020-04-20
5571,2,38.0,79,5.0,0.0,Fair,2020-04-20
5572,3,37.0,82,3.0,0.0,Fair,2020-04-20
5573,4,37.0,79,0.0,0.0,Fair,2020-04-20
5574,5,37.0,82,0.0,0.0,Fair,2020-04-20
5575,6,43.0,68,5.0,0.0,Fair,2020-04-20
5576,7,49.0,48,9.0,0.0,Fair,2020-04-20
5577,8,53.0,41,14.0,0.0,Fair,2020-04-20
5578,9,55.0,34,12.0,0.0,Fair,2020-04-20
5579,10,58.0,27,16.0,0.0,Fair,2020-04-20
5580,11,59.0,28,16.0,0.0,Fair,2020-04-20
5581,12,63.0,29,20.0,0.0,Fair,2020-04-20
5582,13,64.0,28,23.0,0.0,Mostly_Cloudy,2020-04-20
5583,14,63.0,31,20.0,0.0,Mostly_Cloudy,2020-04-20
5584,15,63.0,34,24.0,0.0,Mostly_Cloudy,2020-04-20
5585,16,58.0,47,16.0,0.0,Mostly_Cloudy,2020-04-20
5586,17,60.0,44,14.0,0.0,Mostly_Cloudy,2020-04-20
5587,18,59.0,46,16.0,0.0,Partly_Cloudy,2020-04-20
5588,19,57.0,55,22.0,0.0,Rain,2020-04-20
5589,20,55.0,64,10.0,0.0,Cloudy,2020-04-20
5590,21,52.0,74,15.0,0.0,Rain,2020-04-20
5591,22,52.0,69,20.0,0.0,Partly_Cloudy,2020-04-20
5592,23,50.0,63,14.0,0.0,Partly_Cloudy,2020-04-20
5593,0,48.0,61,17.0,0.0,Cloudy,2020-04-21
5594,1,44.0,55,18.0,0.0,Mostly_Cloudy,2020-04-21
5595,2,41.0,41,17.0,0.0,Fair,2020-04-21
5596,3,39.0,33,18.0,0.0,Fair,2020-04-21
5597,4,37.0,36,14.0,0.0,Fair,2020-04-21
5598,5,37.0,37,17.0,0.0,Fair,2020-04-21
5599,6,38.0,35,16.0,0.0,Fair,2020-04-21
5600,7,40.0,31,17.0,0.0,Fair,2020-04-21
5601,8,41.0,31,14.0,0.0,Fair,2020-04-21
5602,9,44.0,30,16.0,0.0,Fair,2020-04-21
5603,10,45.0,29,20.0,0.0,Fair,2020-04-21
5604,11,47.0,25,16.0,0.0,Fair,2020-04-21
5605,12,49.0,26,22.0,0.0,Fair,2020-04-21
5606,13,50.0,23,16.0,0.0,Fair,2020-04-21
5607,14,51.0,24,17.0,0.0,Fair,2020-04-21
5608,15,52.0,21,16.0,0.0,Fair,2020-04-21
5609,16,51.0,21,16.0,0.0,Fair,2020-04-21
5610,17,45.0,42,13.0,0.0,Fair,2020-04-21
5611,18,41.0,49,12.0,0.0,Fair,2020-04-21
5612,19,40.0,51,8.0,0.0,Fair,2020-04-21
5613,20,39.0,50,7.0,0.0,Fair,2020-04-21
5614,21,39.0,53,5.0,0.0,Mostly_Cloudy,2020-04-21
5615,22,41.0,49,6.0,0.0,Cloudy,2020-04-21
5616,23,40.0,51,6.0,0.0,Mostly_Cloudy,2020-04-21
5617,0,41.0,35,7.0,0.0,Cloudy,2020-04-22
5618,1,41.0,35,8.0,0.0,Cloudy,2020-04-22
5619,2,41.0,35,8.0,0.0,Mostly_Cloudy,2020-04-22
5620,3,40.0,38,5.0,0.0,Cloudy,2020-04-22
5621,4,40.0,41,9.0,0.0,Mostly_Cloudy,2020-04-22
5622,5,41.0,43,10.0,0.0,Cloudy,2020-04-22
5623,6,41.0,43,6.0,0.0,Cloudy,2020-04-22
5624,7,43.0,49,12.0,0.0,Rain,2020-04-22
5625,8,46.0,47,8.0,0.0,Rain,2020-04-22
5626,9,48.0,48,6.0,0.0,Cloudy,2020-04-22
5627,10,53.0,40,9.0,0.0,Mostly_Cloudy,2020-04-22
5628,11,57.0,37,9.0,0.0,Mostly_Cloudy,2020-04-22
5629,12,60.0,35,6.0,0.0,Mostly_Cloudy,2020-04-22
5630,13,53.0,64,6.0,0.0,Rain,2020-04-22
5631,14,57.0,59,5.0,0.0,Rain,2020-04-22
5632,15,59.0,60,0.0,0.0,Cloudy,2020-04-22
5633,16,54.0,72,5.0,0.0,Cloudy,2020-04-22
5634,17,56.0,75,9.0,0.0,Rain,2020-04-22
5635,18,61.0,52,12.0,0.0,Rain,2020-04-22
5636,19,59.0,51,3.0,0.0,Cloudy,2020-04-22
5637,20,46.0,83,10.0,0.0,Cloudy,2020-04-22
5638,21,47.0,80,8.0,0.0,Mostly_Cloudy,2020-04-22
5639,22,47.0,77,6.0,0.0,Cloudy,2020-04-22
5640,23,47.0,77,3.0,0.0,Cloudy,2020-04-22
5641,0,47.0,80,6.0,0.0,Cloudy,2020-04-23
5642,1,46.0,83,5.0,0.0,Partly_Cloudy,2020-04-23
5643,2,47.0,80,13.0,0.0,Mostly_Cloudy,2020-04-23
5644,3,47.0,77,3.0,0.0,Partly_Cloudy,2020-04-23
5645,4,46.0,83,3.0,0.0,Mostly_Cloudy,2020-04-23
5646,5,48.0,80,5.0,0.0,Cloudy,2020-04-23
5647,6,49.0,80,6.0,0.0,Cloudy,2020-04-23
5648,7,52.0,74,0.0,0.0,Cloudy,2020-04-23
5649,8,55.0,72,0.0,0.0,Cloudy,2020-04-23
5650,9,55.0,74,0.0,0.0,Cloudy,2020-04-23
5651,10,56.0,75,0.0,0.0,Cloudy,2020-04-23
5652,11,57.0,77,12.0,0.0,Cloudy,2020-04-23
5653,12,58.0,65,8.0,0.0,Haze,2020-04-23
5654,13,57.0,63,7.0,0.0,Cloudy,2020-04-23
5655,14,57.0,62,7.0,0.0,Cloudy,2020-04-23
5656,15,53.0,74,6.0,0.0,Cloudy,2020-04-23
5657,16,52.0,77,6.0,0.0,Cloudy,2020-04-23
5658,17,47.0,90,13.0,0.0,Cloudy,2020-04-23
5659,18,46.0,86,9.0,0.0,Cloudy,2020-04-23
5660,19,46.0,86,13.0,0.0,Cloudy,2020-04-23
5661,20,45.0,90,12.0,0.0,Cloudy,2020-04-23
5662,21,45.0,90,8.0,0.0,Cloudy,2020-04-23
5663,22,44.0,93,8.0,0.0,Cloudy,2020-04-23
5664,23,44.0,93,10.0,0.0,Cloudy,2020-04-23
5665,0,44.0,93,12.0,0.0,Cloudy,2020-04-24
5666,1,43.0,93,10.0,0.0,Cloudy,2020-04-24
5667,2,43.0,97,13.0,0.0,Fog,2020-04-24
5668,3,42.0,100,12.0,0.0,Fog,2020-04-24
5669,4,42.0,100,7.0,0.0,Fog,2020-04-24
5670,5,42.0,96,8.0,0.0,Fog,2020-04-24
5671,6,42.0,96,9.0,0.0,Fog,2020-04-24
5672,7,43.0,93,7.0,0.0,Cloudy,2020-04-24
5673,8,44.0,89,7.0,0.0,Cloudy,2020-04-24
5674,9,45.0,86,6.0,0.0,Cloudy,2020-04-24
5675,10,46.0,83,8.0,0.0,Cloudy,2020-04-24
5676,11,48.0,77,10.0,0.0,Cloudy,2020-04-24
5677,12,46.0,79,6.0,0.0,Cloudy,2020-04-24
5678,13,47.0,77,8.0,0.0,Cloudy,2020-04-24
5679,14,47.0,74,9.0,0.0,Cloudy,2020-04-24
5680,15,47.0,74,8.0,0.0,Cloudy,2020-04-24
5681,16,45.0,76,10.0,0.0,Cloudy,2020-04-24
5682,17,44.0,76,12.0,0.0,Cloudy,2020-04-24
5683,18,44.0,76,12.0,0.0,Cloudy,2020-04-24
5684,19,43.0,82,10.0,0.0,Haze,2020-04-24
5685,20,43.0,82,9.0,0.0,Haze,2020-04-24
5686,21,43.0,82,9.0,0.0,Cloudy,2020-04-24
5687,22,43.0,80,7.0,0.0,Cloudy,2020-04-24
5688,23,43.0,80,7.0,0.0,Cloudy,2020-04-24
5689,0,43.0,76,8.0,0.0,Cloudy,2020-04-25
5690,1,44.0,76,5.0,0.0,Cloudy,2020-04-25
5691,2,45.0,76,6.0,0.0,Cloudy,2020-04-25
5692,3,45.0,82,6.0,0.0,Rain,2020-04-25
5693,4,45.0,90,8.0,0.0,Rain,2020-04-25
5694,5,45.0,90,9.0,0.1,Rain,2020-04-25
5695,6,45.0,93,8.0,0.1,Rain,2020-04-25
5696,7,46.0,89,15.0,0.0,Rain,2020-04-25
5697,8,45.0,97,16.0,0.0,Cloudy,2020-04-25
5698,9,45.0,97,15.0,0.0,Rain,2020-04-25
5699,10,46.0,93,13.0,0.0,Rain,2020-04-25
5700,11,47.0,90,15.0,0.0,Cloudy,2020-04-25
5701,12,45.0,86,18.0,0.0,Rain,2020-04-25
5702,13,44.0,85,15.0,0.0,Rain,2020-04-25
5703,14,44.0,85,21.0,0.0,Rain,2020-04-25
5704,15,43.0,89,15.0,0.1,Rain,2020-04-25
5705,16,43.0,89,13.0,0.0,Rain,2020-04-25
5706,17,43.0,89,16.0,0.0,Rain,2020-04-25
5707,18,43.0,89,13.0,0.0,Rain,2020-04-25
5708,19,42.0,89,13.0,0.0,Rain,2020-04-25
5709,20,43.0,82,9.0,0.0,Rain,2020-04-25
5710,21,43.0,80,9.0,0.0,Cloudy,2020-04-25
5711,22,43.0,80,9.0,0.0,Cloudy,2020-04-25
5712,23,44.0,76,8.0,0.0,Cloudy,2020-04-25
5713,0,44.0,79,8.0,0.0,Cloudy,2020-04-26
5714,1,44.0,79,9.0,0.0,Cloudy,2020-04-26
5715,2,44.0,79,8.0,0.0,Cloudy,2020-04-26
5716,3,44.0,76,9.0,0.0,Cloudy,2020-04-26
5717,4,43.0,74,10.0,0.0,Cloudy,2020-04-26
5718,5,44.0,71,12.0,0.0,Mostly_Cloudy,2020-04-26
5719,6,46.0,66,12.0,0.0,Mostly_Cloudy,2020-04-26
5720,7,48.0,54,15.0,0.0,Mostly_Cloudy,2020-04-26
5721,8,52.0,45,16.0,0.0,Mostly_Cloudy,2020-04-26
5722,9,55.0,38,12.0,0.0,Mostly_Cloudy,2020-04-26
5723,10,58.0,36,14.0,0.0,Mostly_Cloudy,2020-04-26
5724,11,60.0,33,16.0,0.0,Mostly_Cloudy,2020-04-26
5725,12,61.0,32,18.0,0.0,Mostly_Cloudy,2020-04-26
5726,13,60.0,33,15.0,0.0,Fair,2020-04-26
5727,14,61.0,31,18.0,0.0,Fair,2020-04-26
5728,15,61.0,31,15.0,0.0,Fair,2020-04-26
5729,16,60.0,30,14.0,0.0,Fair,2020-04-26
5730,17,58.0,26,12.0,0.0,Fair,2020-04-26
5731,18,52.0,41,9.0,0.0,Fair,2020-04-26
5732,19,50.0,43,7.0,0.0,Fair,2020-04-26
5733,20,48.0,44,3.0,0.0,Fair,2020-04-26
5734,21,48.0,44,0.0,0.0,Fair,2020-04-26
5735,22,47.0,46,0.0,0.0,Fair,2020-04-26
5736,23,44.0,55,5.0,0.0,Fair,2020-04-26
5737,0,44.0,60,3.0,0.0,Fair,2020-04-27
5738,1,44.0,60,0.0,0.0,Fair,2020-04-27
5739,2,41.0,70,0.0,0.0,Partly_Cloudy,2020-04-27
5740,3,41.0,70,0.0,0.0,Mostly_Cloudy,2020-04-27
5741,4,42.0,67,6.0,0.0,Fair,2020-04-27
5742,5,45.0,56,7.0,0.0,Fair,2020-04-27
5743,6,50.0,41,7.0,0.0,Fair,2020-04-27
5744,7,57.0,36,14.0,0.0,Partly_Cloudy,2020-04-27
5745,8,61.0,38,15.0,0.0,Mostly_Cloudy,2020-04-27
5746,9,64.0,38,18.0,0.0,Mostly_Cloudy,2020-04-27
5747,10,66.0,38,18.0,0.0,Mostly_Cloudy,2020-04-27
5748,11,68.0,31,22.0,0.0,Cloudy,2020-04-27
5749,12,65.0,34,15.0,0.0,Cloudy,2020-04-27
5750,13,65.0,34,18.0,0.0,Cloudy,2020-04-27
5751,14,61.0,48,18.0,0.0,Rain,2020-04-27
5752,15,61.0,52,14.0,0.0,Cloudy,2020-04-27
5753,16,58.0,75,9.0,0.0,Rain,2020-04-27
5754,17,58.0,75,6.0,0.0,Cloudy,2020-04-27
5755,18,59.0,72,3.0,0.0,Cloudy,2020-04-27
5756,19,58.0,78,6.0,0.0,Rain,2020-04-27
5757,20,56.0,93,13.0,0.1,Heavy_Rain,2020-04-27
5758,21,56.0,93,10.0,0.1,T-Storm,2020-04-27
5759,22,57.0,93,6.0,0.0,Cloudy,2020-04-27
5760,23,56.0,100,8.0,0.0,Cloudy,2020-04-27
5761,0,55.0,100,5.0,0.0,Cloudy,2020-04-28
5762,1,55.0,100,9.0,0.0,Mostly_Cloudy,2020-04-28
5763,2,56.0,97,12.0,0.0,Mostly_Cloudy,2020-04-28
5764,3,55.0,96,5.0,0.0,Partly_Cloudy,2020-04-28
5765,4,54.0,100,7.0,0.0,Partly_Cloudy,2020-04-28
5766,5,55.0,96,6.0,0.0,Mostly_Cloudy,2020-04-28
5767,6,57.0,93,6.0,0.0,Mostly_Cloudy,2020-04-28
5768,7,60.0,83,8.0,0.0,Mostly_Cloudy,2020-04-28
5769,8,64.0,75,7.0,0.0,Mostly_Cloudy,2020-04-28
5770,9,66.0,70,6.0,0.0,Mostly_Cloudy,2020-04-28
5771,10,69.0,61,7.0,0.0,Partly_Cloudy,2020-04-28
5772,11,72.0,55,13.0,0.0,Mostly_Cloudy,2020-04-28
5773,12,73.0,53,7.0,0.0,Mostly_Cloudy,2020-04-28
5774,13,74.0,52,15.0,0.0,Mostly_Cloudy,2020-04-28
5775,14,75.0,50,18.0,0.0,Mostly_Cloudy,2020-04-28
5776,15,74.0,50,15.0,0.0,Cloudy,2020-04-28
5777,16,73.0,53,8.0,0.0,Rain_with_Thunder,2020-04-28
5778,17,65.0,87,9.0,0.3,Heavy_T-Storm,2020-04-28
5779,18,65.0,90,13.0,0.0,Rain,2020-04-28
5780,19,66.0,81,14.0,0.0,Rain,2020-04-28
5781,20,65.0,78,9.0,0.0,Cloudy,2020-04-28
5782,21,64.0,84,8.0,0.0,Rain,2020-04-28
5783,22,63.0,87,6.0,0.0,Rain,2020-04-28
5784,23,60.0,96,3.0,0.0,Drizzle,2020-04-28
5785,0,61.0,97,7.0,0.0,Drizzle,2020-04-29
5786,1,61.0,93,8.0,0.0,Cloudy,2020-04-29
5787,2,60.0,96,12.0,0.0,Rain,2020-04-29
5788,3,59.0,100,9.0,0.1,Rain,2020-04-29
5789,4,57.0,96,9.0,0.1,Rain,2020-04-29
5790,5,55.0,100,8.0,0.1,Rain,2020-04-29
5791,6,54.0,100,7.0,0.1,Rain,2020-04-29
5792,7,53.0,100,6.0,0.1,Rain,2020-04-29
5793,8,53.0,100,12.0,0.1,Rain,2020-04-29
5794,9,53.0,100,10.0,0.1,Rain,2020-04-29
5795,10,55.0,96,8.0,0.0,Rain,2020-04-29
5796,11,54.0,97,16.0,0.1,Rain,2020-04-29
5797,12,54.0,93,10.0,0.0,Rain,2020-04-29
5798,13,53.0,93,12.0,0.1,Rain,2020-04-29
5799,14,50.0,96,12.0,0.0,Rain,2020-04-29
5800,15,49.0,97,7.0,0.2,Rain,2020-04-29
5801,16,48.0,96,24.0,0.1,Rain,2020-04-29
5802,17,48.0,96,8.0,0.1,Rain,2020-04-29
5803,18,48.0,89,18.0,0.0,Cloudy,2020-04-29
5804,19,46.0,93,22.0,0.1,Rain,2020-04-29
5805,20,44.0,89,16.0,0.1,Rain,2020-04-29
5806,21,44.0,89,22.0,0.1,Rain,2020-04-29
5807,22,43.0,89,18.0,0.1,Rain,2020-04-29
5808,23,43.0,89,18.0,0.1,Rain,2020-04-29
5809,0,42.0,92,23.0,0.0,Rain,2020-04-30
5810,1,43.0,86,22.0,0.0,Rain,2020-04-30
5811,2,42.0,89,22.0,0.0,Rain,2020-04-30
5812,3,43.0,89,16.0,0.0,Rain,2020-04-30
5813,4,43.0,86,23.0,0.0,Rain,2020-04-30
5814,5,42.0,89,15.0,0.0,Rain,2020-04-30
5815,6,44.0,85,17.0,0.0,Cloudy,2020-04-30
5816,7,45.0,86,13.0,0.0,Cloudy,2020-04-30
5817,8,45.0,86,13.0,0.0,Rain,2020-04-30
5818,9,47.0,77,16.0,0.0,Cloudy,2020-04-30
5819,10,47.0,77,14.0,0.0,Cloudy,2020-04-30
5820,11,47.0,77,18.0,0.0,Cloudy,2020-04-30
5821,12,48.0,77,12.0,0.0,Cloudy,2020-04-30
5822,13,49.0,74,14.0,0.0,Cloudy,2020-04-30
5823,14,52.0,66,15.0,0.0,Mostly_Cloudy,2020-04-30
5824,15,53.0,64,14.0,0.0,Partly_Cloudy,2020-04-30
5825,16,52.0,63,12.0,0.0,Fair,2020-04-30
5826,17,53.0,59,10.0,0.0,Fair,2020-04-30
5827,18,50.0,61,8.0,0.0,Fair,2020-04-30
5828,19,48.0,63,7.0,0.0,Fair,2020-04-30
5829,20,47.0,66,6.0,0.0,Fair,2020-04-30
5830,21,46.0,68,6.0,0.0,Fair,2020-04-30
5831,22,43.0,74,7.0,0.0,Fair,2020-04-30
5832,23,43.0,76,0.0,0.0,Fair,2020-04-30
5833,0,41.0,79,0.0,0.0,Fair,2020-05-01
5834,1,40.0,83,0.0,0.0,Fair,2020-05-01
5835,2,40.0,86,0.0,0.0,Fair,2020-05-01
5836,3,40.0,89,0.0,0.0,Fair,2020-05-01
5837,4,39.0,89,0.0,0.0,Fair,2020-05-01
5838,5,41.0,89,0.0,0.0,Fair,2020-05-01
5839,6,48.0,66,5.0,0.0,Fair,2020-05-01
5840,7,52.0,50,0.0,0.0,Fair,2020-05-01
5841,8,56.0,40,0.0,0.0,Fair,2020-05-01
5842,9,58.0,36,5.0,0.0,Partly_Cloudy,2020-05-01
5843,10,62.0,32,5.0,0.0,Partly_Cloudy,2020-05-01
5844,11,64.0,30,6.0,0.0,Mostly_Cloudy,2020-05-01
5845,12,65.0,32,0.0,0.0,Mostly_Cloudy,2020-05-01
5846,13,67.0,30,7.0,0.0,Mostly_Cloudy,2020-05-01
5847,14,66.0,37,8.0,0.0,Mostly_Cloudy,2020-05-01
5848,15,61.0,35,10.0,0.0,Cloudy,2020-05-01
5849,16,61.0,38,10.0,0.0,Mostly_Cloudy,2020-05-01
5850,17,61.0,41,6.0,0.0,Mostly_Cloudy,2020-05-01
5851,18,59.0,48,8.0,0.0,Mostly_Cloudy,2020-05-01
5852,19,58.0,51,7.0,0.0,Mostly_Cloudy,2020-05-01
5853,20,60.0,51,5.0,0.0,Mostly_Cloudy,2020-05-01
5854,21,60.0,49,8.0,0.0,Mostly_Cloudy,2020-05-01
5855,22,60.0,49,8.0,0.0,Mostly_Cloudy,2020-05-01
5856,23,60.0,47,9.0,0.0,Cloudy,2020-05-01
5857,0,61.0,48,12.0,0.0,Cloudy,2020-05-02
5858,1,61.0,50,12.0,0.0,Mostly_Cloudy,2020-05-02
5859,2,60.0,53,13.0,0.0,Fair,2020-05-02
5860,3,59.0,60,8.0,0.0,Partly_Cloudy,2020-05-02
5861,4,58.0,65,9.0,0.0,Partly_Cloudy,2020-05-02
5862,5,59.0,67,10.0,0.0,Mostly_Cloudy,2020-05-02
5863,6,62.0,65,14.0,0.0,Mostly_Cloudy,2020-05-02
5864,7,65.0,63,14.0,0.0,Mostly_Cloudy,2020-05-02
5865,8,68.0,59,12.0,0.0,Mostly_Cloudy,2020-05-02
5866,9,71.0,55,10.0,0.0,Mostly_Cloudy,2020-05-02
5867,10,75.0,48,12.0,0.0,Partly_Cloudy,2020-05-02
5868,11,77.0,42,15.0,0.0,Mostly_Cloudy,2020-05-02
5869,12,77.0,40,18.0,0.0,Mostly_Cloudy,2020-05-02
5870,13,76.0,42,18.0,0.0,Mostly_Cloudy,2020-05-02
5871,14,75.0,37,13.0,0.0,Cloudy,2020-05-02
5872,15,75.0,31,17.0,0.0,Mostly_Cloudy,2020-05-02
5873,16,75.0,32,17.0,0.0,Mostly_Cloudy,2020-05-02
5874,17,72.0,38,15.0,0.0,Mostly_Cloudy,2020-05-02
5875,18,71.0,39,9.0,0.0,Mostly_Cloudy,2020-05-02
5876,19,67.0,45,6.0,0.0,Mostly_Cloudy,2020-05-02
5877,20,65.0,50,8.0,0.0,Mostly_Cloudy,2020-05-02
5878,21,66.0,50,10.0,0.0,Mostly_Cloudy,2020-05-02
5879,22,65.0,52,10.0,0.0,Mostly_Cloudy,2020-05-02
5880,23,65.0,50,9.0,0.0,Cloudy,2020-05-02
5881,0,64.0,52,8.0,0.0,Mostly_Cloudy,2020-05-03
5882,1,63.0,46,8.0,0.0,Fair,2020-05-03
5883,2,60.0,49,7.0,0.0,Fair,2020-05-03
5884,3,58.0,51,7.0,0.0,Fair,2020-05-03
5885,4,57.0,51,8.0,0.0,Fair,2020-05-03
5886,5,59.0,44,10.0,0.0,Fair,2020-05-03
5887,6,63.0,35,8.0,0.0,Fair,2020-05-03
5888,7,65.0,34,10.0,0.0,Fair,2020-05-03
5889,8,67.0,30,12.0,0.0,Mostly_Cloudy,2020-05-03
5890,9,69.0,26,14.0,0.0,Mostly_Cloudy,2020-05-03
5891,10,69.0,30,5.0,0.0,Mostly_Cloudy,2020-05-03
5892,11,68.0,32,10.0,0.0,Mostly_Cloudy,2020-05-03
5893,12,69.0,27,3.0,0.0,Mostly_Cloudy,2020-05-03
5894,13,69.0,25,9.0,0.0,Mostly_Cloudy,2020-05-03
5895,14,71.0,26,7.0,0.0,Mostly_Cloudy,2020-05-03
5896,15,73.0,24,15.0,0.0,Fair,2020-05-03
5897,16,73.0,24,14.0,0.0,Fair,2020-05-03
5898,17,72.0,25,14.0,0.0,Fair,2020-05-03
5899,18,70.0,24,12.0,0.0,Fair,2020-05-03
5900,19,66.0,29,5.0,0.0,Fair,2020-05-03
5901,20,50.0,54,20.0,0.0,Mostly_Cloudy,2020-05-03
5902,21,50.0,50,16.0,0.0,Mostly_Cloudy,2020-05-03
5903,22,50.0,48,15.0,0.0,Mostly_Cloudy,2020-05-03
5904,23,49.0,52,16.0,0.0,Mostly_Cloudy,2020-05-03
5905,0,48.0,52,15.0,0.0,Fair,2020-05-04
